timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2021-01-15T18:12:33Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:12:33Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:12:33Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,6112516772,2021_01_15_12_12_33
2021-01-15T18:12:33Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:23:58Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:23:58Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:23:58Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,6112516772,2021_01_15_12_12_33
2021-01-15T18:23:58Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:32:24Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:32:24Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:32:24Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,6112516772,2021_01_15_12_12_33
2021-01-15T18:32:24Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:38:20Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:38:20Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:38:20Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,6112516772,2021_01_15_12_12_33
2021-01-15T18:38:20Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:45:38Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:45:38Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:45:38Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,6112516772,2021_01_15_12_12_33
2021-01-15T18:45:38Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:49:52Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:49:52Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
2021-01-15T18:49:52Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,6112516772,2021_01_15_12_12_33
2021-01-15T18:49:52Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,6112516772,2021_01_15_12_12_33
