timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2022-01-06T21:12:11Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:12:11Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:12:11Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T21:12:11Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:16:46Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:16:46Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:16:46Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T21:16:46Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:48:34Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:48:34Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T21:48:34Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T21:48:34Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:03:47Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:03:47Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:03:47Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T22:03:47Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:06:11Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:06:11Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:06:11Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T22:06:11Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:07:23Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:07:23Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:07:23Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T22:07:23Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:14:28Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:14:28Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
2022-01-06T22:14:28Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8073980278,2022_01_06_15_12_11
2022-01-06T22:14:28Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8073980278,2022_01_06_15_12_11
