timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2021-11-24T21:18:41Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T21:18:41Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T21:18:41Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7869390511,2021_11_24_15_18_41
2021-11-24T21:18:41Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T21:48:24Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T21:48:24Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T21:48:24Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7869390511,2021_11_24_15_18_41
2021-11-24T21:48:24Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T22:00:05Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T22:00:05Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T22:00:05Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7869390511,2021_11_24_15_18_41
2021-11-24T22:00:05Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T22:01:42Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T22:01:42Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
2021-11-24T22:01:42Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7869390511,2021_11_24_15_18_41
2021-11-24T22:01:42Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7869390511,2021_11_24_15_18_41
