timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2022-03-21T21:08:04Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:04Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,NA,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:04Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:05Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:57Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:57Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:57Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:08:57Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:11:14Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:11:14Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:11:14Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:11:14Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:18:13Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:18:13Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:18:13Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:18:13Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:21:58Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:21:58Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:21:58Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:21:58Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:34:18Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:34:18Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:34:18Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:34:18Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:46:00Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:46:00Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:46:00Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:46:00Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:52:30Z,0,4294967295,NA,65535,2.21,255.99609375,0,NA,10,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T21:52:31Z,0,4294967295,NA,65535,655.35,255.99609375,0,NA,120,255,NA,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T21:52:34Z,645613190,4294967295,polar_electro,65535,655.35,255.99609375,0,NA,120,255,NA,0,antplus,antplus,8500420411,2022_03_21_16_08_05
2022-03-21T22:03:30Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T22:03:30Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8500420411,2022_03_21_16_08_05
2022-03-21T22:03:30Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8500420411,2022_03_21_16_08_05
