timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2022-07-25T13:25:08Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:08Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:08Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:08Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:47Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:47Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:47Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:25:47Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:29:27Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:29:27Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:29:27Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:29:27Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:32Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:32Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:32Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:32Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:45Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:45Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:45Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:42:45Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:44:33Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:44:33Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:44:33Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:44:33Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:46:32Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:46:32Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
2022-07-25T13:46:32Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,9271245429,2022_07_25_08_25_08
2022-07-25T13:46:32Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,9271245429,2022_07_25_08_25_08
