timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2022-06-06T20:19:37Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:19:37Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:19:37Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T20:19:37Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:21:48Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:21:48Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:21:48Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T20:21:48Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:34:40Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:34:40Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:34:40Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T20:34:40Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:38:00Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:38:00Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T20:38:00Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T20:38:00Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:19:03Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:19:03Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:19:03Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T21:19:03Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:33:15Z,0,4294967295,NA,2,10,255.99609375,0,NA,120,1,NA,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T21:33:16Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,NA,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T21:49:14Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:49:14Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:49:14Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T21:49:14Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:55:10Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:55:10Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
2022-06-06T21:55:10Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8967719668,2022_06_06_15_19_37
2022-06-06T21:55:10Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8967719668,2022_06_06_15_19_37
