timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2022-06-02T20:29:52Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:29:52Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:29:52Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8942445180,2022_06_02_15_29_53
2022-06-02T20:29:52Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:31:56Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:31:56Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:31:56Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8942445180,2022_06_02_15_29_53
2022-06-02T20:31:56Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:48:32Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:48:32Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:48:32Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8942445180,2022_06_02_15_29_53
2022-06-02T20:48:32Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:50:57Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:50:57Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:50:57Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8942445180,2022_06_02_15_29_53
2022-06-02T20:50:57Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:58:21Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:58:21Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T20:58:21Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8942445180,2022_06_02_15_29_53
2022-06-02T20:58:21Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T21:26:36Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T21:26:36Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
2022-06-02T21:26:36Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,8942445180,2022_06_02_15_29_53
2022-06-02T21:26:36Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,8942445180,2022_06_02_15_29_53
