timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2021-08-31T20:41:36Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:41:36Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:41:36Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7404963294,2021_08_31_15_41_36
2021-08-31T20:41:36Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:46:00Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:46:00Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:46:00Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7404963294,2021_08_31_15_41_36
2021-08-31T20:46:00Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:52:51Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:52:51Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T20:52:51Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7404963294,2021_08_31_15_41_36
2021-08-31T20:52:51Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T21:42:05Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T21:42:05Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T21:42:05Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7404963294,2021_08_31_15_41_36
2021-08-31T21:42:05Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T21:47:42Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T21:47:42Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
2021-08-31T21:47:42Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7404963294,2021_08_31_15_41_36
2021-08-31T21:47:42Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7404963294,2021_08_31_15_41_36
