timestamp,serial_number,cum_operating_time,manufacturer,product,software_version,battery_voltage,ant_device_number,device_index,device_type,hardware_version,battery_status,ant_transmission_type,ant_network,source_type,key,time_created
2021-11-13T18:41:40Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T18:41:40Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T18:41:40Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T18:41:40Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T18:41:40Z,0,4294967295,NA,15,0,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:24:09Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:24:09Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:24:09Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T19:24:09Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:24:09Z,0,4294967295,NA,15,3.88,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:34:24Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:34:24Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:34:24Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T19:34:24Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:34:24Z,0,4294967295,NA,15,0.03,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:38:11Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:38:11Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:38:11Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T19:38:11Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:38:11Z,0,4294967295,NA,15,3.72,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:41:42Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:41:42Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:41:42Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T19:41:42Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:41:42Z,0,4294967295,NA,15,11.1,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:44:27Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:44:27Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:44:27Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T19:44:27Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T19:44:27Z,0,4294967295,NA,15,10.82,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:08:24Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:08:24Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:08:24Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T20:08:24Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:08:24Z,0,4294967295,NA,15,3.8,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:13:05Z,3935516471,4294967295,garmin,2431,8.2,255.99609375,0,creator,255,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:13:05Z,0,4294967295,garmin,1619,3.3,255.99609375,0,NA,0,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:13:05Z,645613190,4294967295,polar_electro,2,10,255.99609375,0,NA,120,1,ok,0,antplus,antplus,7814218358,2021_11_13_12_41_39
2021-11-13T20:13:05Z,0,4294967295,NA,12,26.84,255.99609375,0,NA,3,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
2021-11-13T20:13:05Z,0,4294967295,NA,15,3.51,255.99609375,0,NA,8,255,NA,0,NA,local,7814218358,2021_11_13_12_41_39
